player_id,names,role,batting_style,bowling_style,image,batting_last_3_avg,batting_last_5_avg,batting_last_10_avg,batting_last_20_avg,batting_all_matches_avg,bowling_last_3_avg,bowling_last_5_avg,bowling_last_10_avg,bowling_last_20_avg,bowling_all_matches_avg,fielding_last_3_avg,fielding_last_5_avg,fielding_last_10_avg,fielding_last_20_avg,fielding_all_matches_avg
c5b87d8c,Nafis Iqbal,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nafees-iqbal.jpg,,,,,,,,,,,,,,,
b88aa9c1,Neil Foster,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157443/neil-foster.jpg,,,,,,,,,,,,,,,
5b4d1d4e,Nagaho,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nagaho-chishi.jpg,,,,,,,,,,,,,,,
39e65963,N Farrar,Bowler,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nick-farrar.jpg,,,,,,,,,,,,,,,
66078174,N Akter,Bowler,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c255072/nahida-akter.jpg,,,,,,,,,,,,,,,
3e7c0b1e,N Khan,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nadeem-khan.jpg,,,,,,,,,,,,,,,
30a53eb2,Naimuir Rahman,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/naimur-rahman.jpg,,,,,,,,,,,,,,,
5486d41f,SNF Abidi,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157135/nain-abidi.jpg,,,,,,,,,,,,,,,
25e26a23,N Amar,Batting Allrounder,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/najeeb-amar.jpg,,,,,,,,,,,,,,,
2683e28b,N Tarakai,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/najeeb-tarakai.jpg,,,,,,,,,,,,,,,
1212cbec,Najibullah Zadaran,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c352434/najibullah-zadran.jpg,,,,,,,,,,,,,,,
1212cbec,N Zadran,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c352434/najibullah-zadran.jpg,,,,,,,,,,,,,,,
7241f5ee,Neville Knox,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/neville-knox.jpg,,,,,,,,,,,,,,,
3b5dfcd4,Neil Mallender,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/neil-mallender.jpg,,,,,,,,,,,,,,,
e94d2d50,Nathan McSweeney,Batting Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577630/nathan-mcsweeney.jpg,,,,,,,,,,,,,,,
174369f2,Nixon McLean,Batsman,Left Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c159962/nixon-mclean.jpg,,,,,,,,,,,,,,,
ecaeeebe,Makhija Naoomal Jeoomal,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/naoomal-jeoomal.jpg,,,,,,,,,,,,,,,
ecaeeebe,Naoomal Jaoomal,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/naoomal-jeoomal.jpg,,,,,,,,,,,,,,,
ad975f73,Neville Quinn,Batsman,Left Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/neville-quinn.jpg,,,,,,,,,,,,,,,
8f607eea,N A Rathva,,,,,,,,,,,,,,,,,,,
c63671e9,M Naseem,,,,,,,,,,,,,,,,,,,
9c9af282,N Shah,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244958/naseem-shah.jpg,,,,,,,,,,,,,,,
c981d3c2,N Sandhu,Bowler,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c255053/nashra-sandhu.jpg,,,,,,,,,,,,,,,
f695aeb2,Nasim-Ul-Ghani,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nasim-ul-ghani.jpg,,,,,,,,,,,,,,,
e70a0811,N Aziz,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/kone-aziz.jpg,,,,,,,,,,,,,,,
6eea0b32,N Hossain,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c351910/najmul-hossain-shanto.jpg,,,,,,,,,,,,,,,
b430ec8c,Nasir Ahmadzai,,,,,,,,,,,,,,,,,,,
b430ec8c,N Jamal,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c178325/nasir-jamal.jpg,,,,,,,,,,,,,,,
4c4a06fb,N Jamshed,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155942/nasir-jamshed.jpg,,,,,,,,,,,,,,,
5a555d2d,Nasir Ahmad,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155891/nasir-ahmed.jpg,,,,,,,,,,,,,,,
ee0c05c0,N Sowter,Bowler,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nathan-sowter.jpg,,,,,,,,,,,,,,,
9ffb7550,Rana,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c171047/nitish-rana.jpg,,,,,,,,,,,,,,,
985f609d,Neil Stanley,,,,,,,,,,,,,,,,,,,
a63740fc,Neil Adcock,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157338/neil-adcock.jpg,,,,,,,,,,,,,,,
54c58a5e,N Ali,Bowling Allrounder,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/noman-ali.jpg,,,,,,,,,,,,,,,
9ed95736,N S Shaikh,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/naushad-shaikh.jpg,,,,,,,,,,,,,,,
9ed95736,NS Shaikh,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/naushad-shaikh.jpg,,,,,,,,,,,,,,,
21d4e29b,N Saini,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c226400/navdeep-saini.jpg,0.0,0.4,1.4,1.7,1.0625,33.333333333333336,28.0,18.0,21.2,21.1875,2.6666666666666665,4.8,2.4,2.0,2.0
33f28243,R Naved,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157130/naved-ul-hasan.jpg,,,,,,,,,,,,,,,
30391c5e,Nawab of Pataudi Sr,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nawab-of-pataudi.jpg,,,,,,,,,,,,,,,
30391c5e,Iftikhar Ali Khan Pataudi,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nawab-of-pataudi.jpg,,,,,,,,,,,,,,,
a45db27e,Neisha-Ann Waisome,,,,,,,,,,,,,,,,,,,
0503ae22,N Mangal,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c176649/nawroz-mangal.jpg,,,,,,,,,,,,,,,
1670dcfd,N Hasan,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nayeem-hasan.jpg,,,,,,,,,,,,,,,
88a4a356,Mohammed Nazim Siddiqui,WK-Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nazim-siddiqui.jpg,,,,,,,,,,,,,,,
88a4a356,Md Nazim,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/md-nazim.jpg,,,,,,,,,,,,,,,
1274d7ab,Najmul Hossain Shanto,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c351910/najmul-hossain-shanto.jpg,,,,,,,,,,,,,,,
1274d7ab,Nazmul Hossain,,,,,,,,,,,,,,,,,,,
1274d7ab,NH Shanto,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c351910/najmul-hossain-shanto.jpg,,,,,,,,,,,,,,,
6575e3bc,N Islam,Bowling Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156219/naeem-islam.jpg,,,,,,,,,,,,,,,
6d5bdc43,Mohammad Nazril,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/mohammad-nazir.jpg,,,,,,,,,,,,,,,
1cbd881f,N Beard,Bowler,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156828/aaron-beard.jpg,,,,,,,,,,,,,,,
9d280648,N Budayair,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/naresh-bahadur-budayair.jpg,,,,,,,,,,,,,,,
8559c50d,Nelson Betancourt,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nelson-betancourt.jpg,,,,,,,,,,,,,,,
a22872da,Norman Mann,,,,,,,,,,,,,,,,,,,
a22872da,Tufty Mann,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/tufty-mann.jpg,,,,,,,,,,,,,,,
0cc343b0,Blessing Mahwire,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155202/blessing-mahwire.jpg,,,,,,,,,,,,,,,
6a0537aa,Nico Boje,Batting Allrounder,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157705/nicky-boje.jpg,,,,,,,,,,,,,,,
b822e99c,Nathu Singh,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nathu-singh.jpg,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.5,17.5,17.5,0.0,0.0,0.0,0.0,0.0
b822e99c,N Singh,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nathu-singh.jpg,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.5,17.5,17.5,0.0,0.0,0.0,0.0,0.0
7260e1e9,N Dodd,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154503/natalie-dodd.jpg,,,,,,,,,,,,,,,
b5626ff7,N Chantham,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/natthakan-chantham.jpg,,,,,,,,,,,,,,,
ed68cd3b,Nikhil Chopra,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154517/nikhil-chopra.jpg,,,,,,,,,,,,,,,
8e958038,Neil Johnson,Batsman,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153469/neil-johnson.jpg,,,,,,,,,,,,,,,
50da0072,Norman O'Neill,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/norm-oneill.jpg,,,,,,,,,,,,,,,
50da0072,Norm O'Neill,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/norm-oneill.jpg,,,,,,,,,,,,,,,
f4cbce64,Neil McGarrell,,,,,,,,,,,,,,,,,,,
02bce9a8,Nick Larkin,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c165722/nick-larkin.jpg,,,,,,,,,,,,,,,
10bfc959,Neville Tufnell,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/neville-tufnell.jpg,,,,,,,,,,,,,,,
da4f9274,NR Cumberbatch,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/naijanni-cumberbatch.jpg,,,,,,,,,,,,,,,
da4f9274,Naijanni Cumberbatch,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/naijanni-cumberbatch.jpg,,,,,,,,,,,,,,,
c3cbf0fc,NL David,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/noel-david.jpg,,,,,,,,,,,,,,,
ea544967,Nadine de Klerk,Batting Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c255014/nadine-de-klerk.jpg,,,,,,,,,,,,,,,
caf1b14c,Narsingh Deonarine,Batting Allrounder,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157213/narsingh-deonarine.jpg,,,,,,,,,,,,,,,
0d2ee4ea,Narendra Hirwani,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153457/narendra-hirwani.jpg,,,,,,,,,,,,,,,
ec6c56e4,Nigel Howard,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nigel-howard.jpg,,,,,,,,,,,,,,,
45963d9e,Niroshan Dickwella,WK-Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c146429/niroshan-dickwella.jpg,,,,,,,,,,,,,,,
45963d9e,DPDN Dickwella,,,,,,,,,,,,,,,,,,,
a830c083,Neil McKenzie,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154037/neil-mckenzie.jpg,,,,,,,,,,,,,,,
dd883071,N Bolton,Bowling Allrounder,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nicole-bolton.jpg,,,,,,,,,,,,,,,
dd883071,Nicole Bolton,Bowling Allrounder,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nicole-bolton.jpg,,,,,,,,,,,,,,,
59ddd811,Nkruma Bonner,Batting Allrounder,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c152651/nkrumah-bonner.jpg,,,,,,,,,,,,,,,
59ddd811,N Bonner,Batting Allrounder,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c152651/nkrumah-bonner.jpg,,,,,,,,,,,,,,,
047fc26e,Obi,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/neelam-obi.jpg,,,,,,,,,,,,,,,
a56dc9b1,Nigel Haig,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nigel-haig.jpg,,,,,,,,,,,,,,,
862ad111,Norman Marshall,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/norman-marshall.jpg,,,,,,,,,,,,,,,
609c519e,Naomi Stalenberg,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c151543/naomi-stalenberg.jpg,,,,,,,,,,,,,,,
9a56c670,NM Faltum,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c163382/nicole-faltum.jpg,,,,,,,,,,,,,,,
9a56c670,Nicole Faltum,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c163382/nicole-faltum.jpg,,,,,,,,,,,,,,,
347b4154,Norman Druce,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c164301/david-boon.jpg,,,,,,,,,,,,,,,
347b4154,Frank Druce,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/frank-druce.jpg,,,,,,,,,,,,,,,
3fb8167a,Nathaniel Thompson,,,,,,,,,,,,,,,,,,,
3fb8167a,Nat Thomson,,,,,,,,,,,,,,,,,,,
88350e94,Neil Williams,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/neil-williams.jpg,,,,,,,,,,,,,,,
09262e95,Norman Gallichan,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/norman-gallichan.jpg,,,,,,,,,,,,,,,
069fbf56,Rajesh,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rajesh.jpg,,,,,,,,,,,,,,,
069fbf56,Rajesh Singh,Bowler,Left Handed Bat,Left-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rajesh-singh.jpg,,,,,,,,,,,,,,,
a1fa0d0f,N Sigwili,Bowler,Left Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nqazibini-sigwili.jpg,,,,,,,,,,,,,,,
772fe461,Nicholas Cook,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nick-cook.jpg,,,,,,,,,,,,,,,
e85840c5,Norman Cowans,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/norman-cowans.jpg,,,,,,,,,,,,,,,
2efbb0e6,Norman Gifford,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c158031/norman-gifford.jpg,,,,,,,,,,,,,,,
c5326dd0,N Jones,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nigel-jones.jpg,,,,,,,,,,,,,,,
124f0edc,Norman Gordon,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/norman-gordon.jpg,,,,,,,,,,,,,,,
127bc5ca,P Jayasuriya,Bowler,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c582353/prabath-jayasuriya.jpg,,,,,,,,,,,,,,,
05b1aef8,N Smith,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c582351/nathan-smith.jpg,,,,,,,,,,,,,,,
b8e78603,Nicolaas Theunissen,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nicolaas-theunissen.jpg,,,,,,,,,,,,,,,
72f9ce2f,Neil Fairbrother,Batsman,Left Handed Bat,Left-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c160125/neil-fairbrother.jpg,,,,,,,,,,,,,,,
f76ffa81,Nasser Hussain,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c152858/nasser-hussain.jpg,,,,,,,,,,,,,,,
ed840f44,N Dar,Bowling Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c255038/nida-dar.jpg,,,,,,,,,,,,,,,
3827f6a2,N Sultana Joty,,,,,,,,,,,,,,,,,,,
1ffad65f,Nihal S,Batsman,Left Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nehal-wadhera.jpg,,,,,,,,,,,,,,,
8812869d,N R Gangta,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nikhil-gangta.jpg,,,,,,,,,,,,,,,
8812869d,NR Gangta,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nikhil-gangta.jpg,,,,,,,,,,,,,,,
a398b8c2,Nitesh Kumar Gupta,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156268/nitish-kumar.jpg,,,,,,,,,,,,,,,
d424d06a,Nitesh,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577541/nitish-reddy.jpg,,,,,,,,,,,,,,,
d4520718,Nitesh,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577541/nitish-reddy.jpg,,,,,,,,,,,,,,,
e9cb8d60,Nitesh,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577541/nitish-reddy.jpg,,,,,,,,,,,,,,,
aad0c365,K Nithish Kumar Reddy,,,,,9.0,15.4,28.7,26.266666666666666,26.266666666666666,0.0,3.8,8.1,6.666666666666667,6.666666666666667,0.0,2.8,3.0,3.6,3.6
b307558a,Ian Thomson,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ian-thomson.jpg,,,,,,,,,,,,,,,
ed3fdd1a,N Yadav,Bowling Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nandan-yadav.jpg,,,,,,,,,,,,,,,
62ccc063,V Nitish Rao,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nitish-rao.jpg,,,,,,,,,,,,,,,
e3eb9e46,N Khan,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nadeem-khan.jpg,,,,,,,,,,,,,,,
99639abf,Nathan Astle,Batting Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154480/nathan-astle.jpg,,,,,,,,,,,,,,,
a6aac76b,N Browne,Bowling Allrounder,Left Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nick-browne.jpg,,,,,,,,,,,,,,,
dff806f4,Nicola Carey,Bowling Allrounder,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c227637/nicola-carey.jpg,,,,,,,,,,,,,,,
dff806f4,Carey,WK-Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c352457/alex-carey.jpg,,,,,,,,,,,,,,,
dff806f4,N Carey,Bowling Allrounder,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c227637/nicola-carey.jpg,,,,,,,,,,,,,,,
d91a698e,Nari Contractor,Batsman,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nari-contractor.jpg,,,,,,,,,,,,,,,
44afbf2d,Nicolas Maddinson,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155983/nic-maddinson.jpg,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665
44afbf2d,N Maddinson,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155983/nic-maddinson.jpg,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665
44afbf2d,Nic Maddinson,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155983/nic-maddinson.jpg,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665
ab10b846,Neil Hawke,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/neil-hawke.jpg,,,,,,,,,,,,,,,
84826f48,Niall O'Brien,WK-Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153809/niall-o-brien.jpg,,,,,,,,,,,,,,,
84826f48,N O'Brien,WK-Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153809/niall-o-brien.jpg,,,,,,,,,,,,,,,
c7bdb5b5,N Reardon,Batsman,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nathan-reardon.jpg,,,,,,,,,,,,,,,
6042bf26,N Rimmington,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154346/nathan-rimmington.jpg,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
6042bf26,Rimmington,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154346/nathan-rimmington.jpg,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
bab08c8b,N Selman,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c254982/shakera-selman.jpg,,,,,,,,,,,,,,,
43ba7dcf,Kapil Dev,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c180125/kapil-dev.jpg,,,,,,,,,,,,,,,
6fa7dcd8,Nerissa Crafton,Batsman,Left Handed Bat,Left-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nerissa-crafton.jpg,,,,,,,,,,,,,,,
d52895ad,N K Kanwar,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/kanwar-mann.jpg,,,,,,,,,,,,,,,
d52895ad,Naveen Kanwar,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/naveen-kanwar.jpg,,,,,,,,,,,,,,,
c6e10e5c,N Patel,Bowling Allrounder,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nisarg-patel.jpg,,,,,,,,,,,,,,,
78359d28,N K Singh,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c279125/rinku-singh.jpg,,,,,,,,,,,,,,,
78359d28,Navneet Singh,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/navneet-singh.jpg,,,,,,,,,,,,,,,
5239d782,N Buck,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157665/nathan-buck.jpg,,,,,,,,,,,,,,,
5239d782,Buck,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157665/nathan-buck.jpg,,,,,,,,,,,,,,,
