match_id,date,venue,event,match_type,team1,team2,player1_1,player1_2,player1_3,player1_4,player1_5,player1_6,player1_7,player1_8,player1_9,player1_10,player1_11,player2_1,player2_2,player2_3,player2_4,player2_5,player2_6,player2_7,player2_8,player2_9,player2_10,player2_11
401072,2009-07-17,"National Cricket Stadium, St George's",Bangladesh in West Indies Test Series,Test,West Indies,Bangladesh,9d0e7c58,5ace5848,24ecc358,d5afc103,17fbaab5,e0557f7f,c03c6200,bbff906c,578bb280,db767b89,78eb4223,3b041a12,5fbe14fc,0480aba6,62e203d4,17efdeb8,2bb09eb2,7dc35884,a94e08ea,bf1d7d3e,090f9211,f56cd097
403367,2009-07-04,Galle International Stadium,Pakistan in Sri Lanka Test Series,Test,Sri Lanka,Pakistan,add57f1f,200f2761,6b71e6cf,d18f9182,2008fc75,5bdcdb72,896d78ad,469ea22b,d2fcce2f,b2ae53f5,ea0cdc12,82c78845,4d6d6280,33cb3411,43b375d4,e237b28c,7eae4418,64c34cd0,ff077124,16dfcc19,e174dadd,05d74535
403368,2009-07-12,P Sara Oval,Pakistan in Sri Lanka Test Series,Test,Sri Lanka,Pakistan,add57f1f,200f2761,6b71e6cf,d18f9182,2008fc75,5bdcdb72,896d78ad,469ea22b,d2fcce2f,b2ae53f5,ea0cdc12,82c78845,61f05b05,33cb3411,e237b28c,7eae4418,64c34cd0,ff077124,43b375d4,16dfcc19,e174dadd,05d74535
403369,2009-07-20,Sinhalese Sports Club Ground,Pakistan in Sri Lanka Test Series,Test,Sri Lanka,Pakistan,add57f1f,200f2761,6b71e6cf,d18f9182,2008fc75,896d78ad,bcce309e,5bdcdb72,469ea22b,d2fcce2f,b2ae53f5,82c78845,61f05b05,33cb3411,e237b28c,7eae4418,64c34cd0,ff077124,16dfcc19,0be1b885,e174dadd,05d74535
403378,2009-08-18,Galle International Stadium,New Zealand in Sri Lanka Test Series,Test,Sri Lanka,New Zealand,200f2761,5bdcdb72,6b71e6cf,d18f9182,2008fc75,896d78ad,4a25c894,469ea22b,b2ae53f5,4ba44e19,ea0cdc12,73ccd561,2be41edb,9d710afe,f5821615,b61a3e1a,91ffa6c6,b8a55852,3eac9d95,d7c6af50,78f34e15,05e0fab5
403379,2009-08-26,Sinhalese Sports Club Ground,New Zealand in Sri Lanka Test Series,Test,Sri Lanka,New Zealand,200f2761,5bdcdb72,6b71e6cf,d18f9182,2008fc75,cfad138c,4a25c894,9b79b9de,d2fcce2f,4ba44e19,b2ae53f5,73ccd561,2be41edb,9d710afe,b61a3e1a,91ffa6c6,f5821615,b8a55852,3eac9d95,d7c6af50,78f34e15,05e0fab5
406189,2009-11-26,"Brisbane Cricket Ground, Woolloongabba",The Frank Worrell Trophy,Test,Australia,West Indies,4329fbb5,fdedb37c,7d415ea5,48fd7349,f842c2cf,99464591,b0c772ee,f5180fe6,8ea6e670,bd93fea4,f3171936,db584dad,d3a3e82d,24ecc358,881a9bdd,87e562a9,749a1b3a,d1523761,364ee2cf,4180d897,78eb4223,d68e7f48
406190,2009-12-04,Adelaide Oval,The Frank Worrell Trophy,Test,Australia,West Indies,4329fbb5,fdedb37c,7d415ea5,48fd7349,f842c2cf,99464591,b0c772ee,f5180fe6,8ea6e670,bd93fea4,45c2196c,db584dad,d3a3e82d,36d33dd0,881a9bdd,749a1b3a,87e562a9,d1523761,c03c6200,364ee2cf,78eb4223,d68e7f48
406191,2009-12-16,Western Australia Cricket Association Ground,The Frank Worrell Trophy,Test,Australia,West Indies,4329fbb5,fdedb37c,7d415ea5,48fd7349,f842c2cf,99464591,b0c772ee,f5180fe6,8ea6e670,45c2196c,94eac556,db584dad,24ecc358,36d33dd0,caf1b14c,749a1b3a,87e562a9,d1523761,364ee2cf,d68e7f48,78eb4223,7d21eb9b
406199,2009-12-26,Melbourne Cricket Ground,Pakistan in Australia Test Series,Test,Australia,Pakistan,4329fbb5,fdedb37c,7d415ea5,48fd7349,8ea6e670,f842c2cf,99464591,b0c772ee,f5180fe6,45c2196c,bd93fea4,480ed517,4d6d6280,267269e1,e237b28c,fd2bf2a0,e174dadd,7eae4418,ff077124,43b375d4,e03b66ec,05d74535
406200,2010-01-03,Sydney Cricket Ground,Pakistan in Australia Test Series,Test,Australia,Pakistan,4329fbb5,004c9e85,7d415ea5,48fd7349,f842c2cf,99464591,b0c772ee,f5180fe6,8ea6e670,bd93fea4,45c2196c,480ed517,4d6d6280,267269e1,e237b28c,fd2bf2a0,7eae4418,ff077124,68ddabdb,16dfcc19,0be1b885,e03b66ec
406201,2010-01-14,Bellerive Oval,Pakistan in Australia Test Series,Test,Australia,Pakistan,4329fbb5,fdedb37c,7d415ea5,48fd7349,f842c2cf,99464591,b0c772ee,f5180fe6,8ea6e670,bd93fea4,45c2196c,480ed517,4d6d6280,82c78845,e237b28c,fd2bf2a0,64c34cd0,2254ab79,e174dadd,16dfcc19,0be1b885,e03b66ec
423778,2009-11-24,University Oval,Pakistan in New Zealand Test Series,Test,New Zealand,Pakistan,73ccd561,2be41edb,9d710afe,b61a3e1a,10a2a1ff,c03449e0,b8a55852,d7c6af50,4f629497,78f34e15,05e0fab5,82c78845,480ed517,61f05b05,e237b28c,fd2bf2a0,64c34cd0,ff077124,e174dadd,16dfcc19,e03b66ec,05d74535
423779,2009-12-03,Basin Reserve,Pakistan in New Zealand Test Series,Test,New Zealand,Pakistan,73ccd561,2be41edb,9d710afe,b61a3e1a,10a2a1ff,c03449e0,b8a55852,d7c6af50,43936951,78f34e15,05e0fab5,480ed517,4d6d6280,fd2bf2a0,e237b28c,7eae4418,64c34cd0,ff077124,e174dadd,16dfcc19,e03b66ec,0be1b885
423780,2009-12-11,McLean Park,Pakistan in New Zealand Test Series,Test,New Zealand,Pakistan,73ccd561,928670cc,2be41edb,b61a3e1a,9d710afe,d7c6af50,b8a55852,43936951,13c35c9e,78f34e15,05e0fab5,480ed517,4d6d6280,267269e1,e237b28c,fd2bf2a0,7eae4418,ff077124,e174dadd,16dfcc19,e03b66ec,0be1b885
